term;definition;source;info_semantica
suceso estático;Un incidente de tráfico es un evento que ocurre en las carreteras y que puede causar daños materiales, lesiones o muertes. Los incidentes de tráfico pueden ser causados por accidentes, incendios, colisiones, obstrucciones, etc.;COM-ES;Variants: incidente estático, suceso estático | Domains: land transport | Context: Ref: Anaderli Torres Ortiz, Curvas ROC para Datos de Supervivencia. Aplicación a Datos Biomédicos, USC, http://eio.usc.es/pub/mte/descargas/ProyectosFinMaster/Proyecto_407.pdf [11.12.2014] | Ref: Carlos Álvarez Leiva, Múltiples víctimas y catástrofes, Arán Ediciones, 2008
fin de autorización;Autopista: Carretera de doble calzada con dos o más carriles por sentido, sin cruces ni acceso directo a los edificios contiguos, destinada a la circulación rápida de vehículos motorizados.;"<div>Agencia Ferroviaria Europea: <a href=""https://www.era.europa.eu/system/files/2022-11/Appendix%20A%20to%20TSI%20OPE%20(EN)%20-%20ES.pdf"" target=""_blank"">Apéndice A al Pliego de condiciones técnicas «Explotación y gestión del tráfico», Principios y normas de explotación del ERMTS (ETCS 3.3.0 y GSM-R 7.0).<time datetime=""13.2.2023""> (13.2.2023)</time></a><br></div>";Variants: fin de autorización, fin de autorización de movimiento | Domains: land transport | Context: Ref: Reglamento de Ejecución (UE) 2019/773 de la Comisión relativo a la especificación técnica de interoperabilidad correspondiente al subsistema explotación y gestión del tráfico del sistema ferroviario de la Unión Europea (DO L 139I de 27.5.2019, p. 5). | Ref: Reglamento de Ejecución (UE) 2019/773 de la Comisión relativo a la especificación técnica de interoperabilidad correspondiente al subsistema explotación y gestión del tráfico del sistema ferroviario de la Unión Europea (DO L 139I de 27.5.2019, p. 5).
MA;La Asociación Internacional de Fabricantes de Motocicletas (IMMA) es una organización internacional que representa a las empresas fabricantes de motocicletas y triciclos. La IMMA trabaja para promover la seguridad y la calidad en la industria de la motocicleta y para apoyar a sus miembros en cuestiones comerciales y regulatorias.;Principios y normas de explotación del ERMTS de la Agencia Ferroviaria de la Unión Europea;Variants: MA | Domains: TRANSPORT | Context: Permiso dado a un tren para que se desplace a una ubicación específica con supervisión de la velocidad. | Ref: Principios y normas de explotación del ERMTS de la Agencia Ferroviaria de la Unión Europea
carril de giro;Un carril de giro es una vía de tránsito que se utiliza para permitir a los vehículos girar o cambiar de dirección dentro de un área limitada, como en un cruce o una rotonda. Estos carriles están diseñados para facilitar el flujo del tráfico y evitar colisiones entre vehículos que intentan girar en el mismo momento.;Diccionario Técnico Vial de la AIPCR, 1991;Variants: carril de giro | Domains: TRANSPORT | Context: carril reservado para movimientos de giro y señalizado específicamente | Ref: Diccionario Técnico Vial de la AIPCR, 1991
estación de destino;El asiento central para el pasajero es un disposit;Diccionario de transportes públicos urbanos y suburbanos, 1986;Variants: estación de destino | Domains: TRANSPORT | Context: estación en la cual un determinado pasajero abandona el sistema de transporte público | Ref: Diccionario de transportes públicos urbanos y suburbanos, 1986
modo de combustible dual;Un vehículo de motor categoría M1 es un vehículo de motor que cumple con las siguientes características:; REGLAMENTO DELEGADO (UE) 2017/654 DE LA COMISIÓN de 19 de diciembre de 2016 que complementa el Reglamento (UE) 2016/1628 del Parlamento Europeo y del Consejo por lo que respecta a los requisitos técnicos y generales relativos a los límites de emisiones y a la homologación de tipo de los motores de combustión interna destinados a las máquinas móviles no de carretera;Variants: modo de combustible dual | Domains: TRANSPORT | Context: Modo de funcionamiento normal de un motor de combustible dual durante el cual el motor utiliza simultáneamente combustible líquido y combustible gaseoso en algunas de sus condiciones de funcionamiento | Ref: REGLAMENTO DELEGADO (UE) 2017/654 DE LA COMISIÓN de 19 de diciembre de 2016 que complementa el Reglamento (UE) 2016/1628 del Parlamento Europeo y del Consejo por lo que respecta a los requisitos técnicos y generales relativos a los límites de emisiones y a la homologación de tipo de los motores de combustión interna destinados a las máquinas móviles no de carretera
señal de bloqueo;Un carril de giro es un carril especialmente marcado para permitir a los vehículos girar en dirección opuesta al sentido de circulación normal. Esto se hace;Dic. transportes públicos urbanos y suburbanos, 1986;Variants: señal de bloqueo | Domains: TRANSPORT | Context: señal fija instalada antes de la entrada en un cantón y que gobierna el paro de trenes según estén ocupados o no los cantones siguientes | Ref: Dic. transportes públicos urbanos y suburbanos, 1986
servicio de vagón completo;Transporte de mercancías por ferrocarril.;Propuesta de Reglamento relativo a las indemnizaciones por incumplimiento de los requisitos contractuales decalidad en los servicios de transporte de mercancías por ferrocarril;Variants: servicio de vagón completo | Domains: TRANSPORT | Context: Servicio de transporte ferroviario en el que el cliente compra a la empresa ferroviaria el transporte de al menos un vagón, en un tren compuesto por la empresa ferroviaria, programado por la empresa ferroviaria, propuesto a varios clientes y facturado por la empresa ferroviaria a cada uno de ellos | Ref: Propuesta de Reglamento relativo a las indemnizaciones por incumplimiento de los requisitos contractuales decalidad en los servicios de transporte de mercancías por ferrocarril
transporte de larga distancia;El transporte de larga distancia se refiere a la movilización de mercancías por tierra, mar o aire a una distancia superior a 600 kilómetros. Este tipo de transporte requiere de una planificación;Parlamento-ES, a partir de: Transvolando >Transporte de mercancías de larga distancia (27.10.2022);Variants: transporte de larga distancia | Domains: TRANSPORT | Context: Movilización de mercancías por tierra, mar o aire a una distancia superior a 600 kilómetros. | Ref: Parlamento-ES, a partir de: Transvolando >Transporte de mercancías de larga distancia (27.10.2022)
corriente de circulación;Un corredor de tránsito es una vía que permite al tráfico de una dirección circular pasar por encima o por debajo de otro tráfico de dirección opuesta. Esto se logra mediante la creación de un corredor de tránsito separado entre las dos direcciones de tráfico. Los corredores de tránsito pueden ser utilizados para permitir que los vehículos de una dirección circular cambien de dirección sin necesidad de cruzar el tráfico de la otra dirección. También pueden ser utilizados para permitir que los vehículos de una dirección circular pasen por encima o por debajo de otros vehículos de la misma dirección circular.;Diccionario Español de la Ingeniería, (DEI);Variants: corriente de circulación | Domains: TRANSPORT | Context: Tráfico de una vía con sentido único | Ref: Diccionario Español de la Ingeniería, (DEI)
estacionamiento de disuasión;Una estación de destino es una estación en la cual un determinado pasajero abandona el sistema de transporte público.;Diccionario Técnico Vial de la AIPCR, 1991;Variants: estacionamiento de disuasión | Domains: TRANSPORT | Context: lugar emplazado en la periferia de una población o en un punto adecuado fuera de su centro, bien conectado con los medios de transporte público y debidamente acondicionado para el estacionamiento de vehículos, que se ofrece como alternativa al uso del vehículo privado, para disminuir la congestión de la circulación en las poblaciones o grandes aglomeraciones | Ref: Diccionario Técnico Vial de la AIPCR, 1991
tacómetro;"El término ""tráfico pesado"" se refiere a la circulación de vehículos pesados en las carreteras, lo que puede causar problemas de congestión y seguridad. Los vehículos pesados incluyen camiones, autobuses y otros vehículos comerciales grandes. El tráfico pesado puede ser particularmente problemático en áreas urbanas o en carreteras de acceso a puertos o aeropuertos. Para reducir los efectos negativos del tráfico pesado, se pueden implementar medidas como restricciones de horario, limitaciones de peso y mejoras en la infraestructura vial.";PANAREDA, J.M, et al. Diccionari de cartografia, 1994;Variants: tacómetro | Domains: TRANSPORT | Context: instrumento topográfico que sirve para medir rápidamente distancias, posiciones relativas y elevaciones de objetos distantes | Ref: PANAREDA, J.M, et al. Diccionari de cartografia, 1994
paso libre de rueda en el cambio;El ruido de paso es el ruido generado por el movimiento de las ruedas de un vehículo sobre la superficie del raíl. Este ruido puede ser percibido tanto por los ocupantes del vehículo como por los residentes de las zonas circundantes. El ruido de paso es una fuente importante de contaminación sonora en las áreas urbanas y rurales cercanas a las vías férreas.;Decisión de la Comisión, de 26 de abril de 2011, sobre la especificación técnica de interoperabilidad del subsistema de infraestructura del sistema ferroviario transeuropeo convencional, CELEX:32011D0275/ES;Variants: paso libre de rueda en el cambio | Domains: TRANSPORT | Context: Cota desde el borde activo de una aguja a la cara de acoplamiento (borde no activo) de la aguja opuesta, medida en ancho de vía. | Ref: Decisión de la Comisión, de 26 de abril de 2011, sobre la especificación técnica de interoperabilidad del subsistema de infraestructura del sistema ferroviario transeuropeo convencional, CELEX:32011D0275/ES
marcha en pelotón;Un vehículo de motor categoría M3 es un vehículo de motor cuya masa total no exceda de 3500 kg y que cumpla las condiciones siguientes:;Diccionario transportes públicos urbanos y suburbanos, 1986;Variants: marcha en pelotón | Domains: TRANSPORT | Context: acumulación de vehículos, debida a cualquier circunstancia, en un espacio o tiempo de forma que queden más cercanos, en una de estas dos dimensiones con respecto a los planes de circulación previstos. Normalmente conjunto de vehículos a un intervalo menor del previsto por horario | Ref: Diccionario transportes públicos urbanos y suburbanos, 1986
salida avanzada segura;Servicio de lanzadera: servicio de transporte por carretera que consiste; Ordenanza de Circulación de Peatones y Ciclistas, Anexo (Ciudad de Sevilla, 2008) http://www.consorciotransportes-sevilla.com/sistematransportes/pdf/20080604_ordenanza_bicicleta.pdf (31.8.2011);"Variants: salida avanzada segura | Domains: TRANSPORT | Context: ""Espacio adelantado a una línea de parada de tráfico que tiene como objetivo permitir a las bicicletas iniciar la marcha en cabeza de los vehículos a motor donde existan paradas semaforizadas."" | Ref: Ordenanza de Circulación de Peatones y Ciclistas, Anexo (Ciudad de Sevilla, 2008) http://www.consorciotransportes-sevilla.com/sistematransportes/pdf/20080604_ordenanza_bicicleta.pdf (31.8.2011)"
