term;definition;source;info_semantica
iniciativa de reacción rápida aérea;La iniciativa de reacción rápida aérea se refiere a un plan estratégico diseñado para generar capacidades aéreas rápidas en respuesta a situaciones de crisis o amenazas inminentes, con el objetivo de proporcionar una respuesta militar eficaz y temprana en el ámbito aéreo. Esta iniciativa forma parte del concepto más amplio de respuesta rápida militar y está relacionada con el desarrollo de una estación aérea móvil europea. La iniciativa busca potenciar la generación de fuerzas aéreas capaces de responder rápidamente a emergencias y garantizar la seguridad y estabilidad en el espacio aéreo. No hay información suficiente para definir el término. La definición se basa en la información disponible en el contexto semántico proporcionado. Es posible que existan aspectos adicionales o matices que no están incluidos en esta definición debido a la limitación de la información disponible. La definición se centra en capturar la esencia del concepto según las fuentes proporcionadas. Si necesitas más detalles o precisión, te recomiendo consultar fuentes adicionales o contactar directamente;"Consejo-ES; véanse<br>- Informe de la Presidencia sobre la PESD, punto 42 (doc. 10418/06 del Consejo) <a href=""http://register.consilium.europa.eu/pdf/es/06/st10/st10418.es06.pdf"" target=""_blank"">http://register.consilium.europa.eu/pdf/es/06/st10/st10418.es06.pdf</a><br><i>- EU Air Rapid Response Concept</i>, puntos 2, 4, 10, 16 y 19 (en inglés) (doc. 16838/07 del Consejo, parcialmente desclasificado) <a href=""http://register.consilium.europa.eu/pdf/en/07/st16/st16838.en07.pdf"" target=""_blank"">http://register.consilium.europa.eu/pdf/en/07/st16/st16838.en07.pdf</a>";"Variants: iniciativa de reacción rápida aérea | Domains: INTERNATIONAL RELATIONS | Context: Iniciativa (en respuesta a una sugerencia francoalemana presentada al Comité Militar de la Unión Europea IATE:914380 en marzo de 2006), encaminada a potenciar la generación IATE:900303 de fuerzas IATE:929297 de respuesta rápida IATE:3501097 aérea, dentro del concepto de respuesta rápida militar IATE:930726 y en el marco del Objetivo Principal Militar IATE:2204499 , que ofrece asimismo un proyecto de concepto para una estación aérea móvil europea IATE:2228391 . | Ref: Consejo-ES; véanse - Informe de la Presidencia sobre la PESD, punto 42 (doc. 10418/06 del Consejo) http://register.consilium.europa.eu/pdf/es/06/st10/st10418.es06.pdf - EU Air Rapid Response Concept , puntos 2, 4, 10, 16 y 19 (en inglés) (doc. 16838/07 del Consejo, parcialmente desclasificado) http://register.consilium.europa.eu/pdf/en/07/st16/st16838.en07.pdf"
reabastecimiento en el mar;El reabastecimiento en el mar se refiere a las operaciones necesarias para transferir personal o carga en el mar, también conocido como reabastecimiento en ruta.;---;"Variants: reabastecimiento en el mar | Domains: INTERNATIONAL RELATIONS | Context: ""Operaciones necesarias para transferir personal o carga en el mar. También llamado reabastecimiento en ruta."" | Ref: ---"
defensa antiaérea terrestre;La defensa antiaérea terrestre se refiere a la estrategia militar utilizada para proteger áreas terrestres y activos militares de ataques aéreos realizados por aviones o misiles enemigos. Este tipo de defensa implica emplear sistemas de armas como cañones antiaéreos, lanzadores de cohetes y radares para detectar y derribar objetivos aéreos hostiles.;"Real Academia de Ingeniería, <i>Diccionario Español de Ingeniería</i>, <a href=""http://diccionario.raing.es/es/lema/defensa-antia%C3%A9rea"" target=""_blank"">http://diccionario.raing.es/es/lema/defensa-antia%C3%A9rea</a> [27.1.2017]";Variants: defensa antiaérea terrestre | Domains: INTERNATIONAL RELATIONS | Context: «Defensa total terrestre [...] empleada contra aviones o misiles.» | Ref: Real Academia de Ingeniería, Diccionario Español de Ingeniería , http://diccionario.raing.es/es/lema/defensa-antia%C3%A9rea [27.1.2017]
concepto de respuesta marítima rápida;El concepto de respuesta marítima rápida se refiere a la generación rápida de una capacidad de reacción marítima en el marco del Objetivo Principal Militar, con el objetivo de responder rápidamente a situaciones emergentes o amenazas en el ámbito naval.;"Consejo-ES; véase <i>EU Maritime Rapid Response Concept</i>, punto 4 (doc. 15294/07 del Consejo) (en inglés; parcialmente desclasificado) <a href=""http://register.consilium.europa.eu/pdf/en/07/st15/st15294.en07.pdf"" target=""_blank"">http://register.consilium.europa.eu/pdf/en/07/st15/st15294.en07.pdf</a>";"Variants: concepto de respuesta marítima rápida | Domains: INTERNATIONAL RELATIONS | Context: Documento conceptual del Comité Militar de la Unión Europea IATE:914380 sobre la generación IATE:900303 rápida de una capacidad de reacción marítima en el marco del Objetivo Principal Militar IATE:2204499 . | Ref: Consejo-ES; véase EU Maritime Rapid Response Concept , punto 4 (doc. 15294/07 del Consejo) (en inglés; parcialmente desclasificado) http://register.consilium.europa.eu/pdf/en/07/st15/st15294.en07.pdf"
misil Tow;El misil Tow es un tipo de arma guiada por cable que se lanza desde un tubo y sigue un procedimiento visual para dirigirse a su objetivo.;José Velasco, Madrid, 1991;Variants: misil Tow | Domains: INTERNATIONAL RELATIONS | Context: misil que se lanza a través de un tubo, que se sigue por procedimientos visuales y que se dirige al blanco por cable | Ref: José Velasco, Madrid, 1991
defensa civil;La defensa civil es un sistema de medidas implementadas por una agencia gubernamental destinado a proteger a la población civil durante conflictos bélicos, responder a desastres naturales y prevenir o mitigar los efectos de catástrofes mayores en épocas de paz. Esta definición se basa en la información proporcionada por el Ministerio del Interior, Dirección General de Protección Civil y Emergencias, dentro del glosario ARCE. La definición enfatiza la importancia de la defensa civil como una medida preventiva y protectora de la vida humana y el bienestar general.;"Ministerio del Interior, Dirección General de Protección Civil y Emergencias: Glosario ARCE <a href=""http://www.dei.inf.uc3m.es/arce/glosario/glosararce_d.htm#D"" target=""_blank"">http://www.dei.inf.uc3m.es/arce/glosario/glosararce_d.htm#D</a>";Variants: defensa civil | Domains: INTERNATIONAL RELATIONS | Context: Sistema de medidas, usualmente ejecutadas por una agencia del gobierno, para proteger a la población civil en tiempo de guerra, responder a desastres y prevenir y mitigar las consecuencias de un desastre mayor en tiempos de paz | Ref: Ministerio del Interior, Dirección General de Protección Civil y Emergencias: Glosario ARCE http://www.dei.inf.uc3m.es/arce/glosario/glosararce_d.htm#D
entorno incierto;"""Entorno incierto: Un escenario donde las operaciones pueden verse obstaculizadas o interferidas debido a la inestabilidad o incertidumbre en el lugar de la operación."" Definición basada en la información proporcionada. Si necesitas ajustes o más información, házmelo saber.  La respuesta final será:";"Consejo-ES, a partir de diversas fuentes, en particular:<div>USAID fact sheet: <a href=""https://www.usaid.gov/documents/1868/fact-sheet-working-non-permissive-environments#:~:text=USAID%20describes%20a%20non%2Dpermissive,to%20operate%20safely%20and%20effectively"" target=""_blank"">Working in non-permissive environments<time datetime=""23.2.2022""> (23.2.2022)</time></a> (en inglés).<br></div> | Martín Ibáñez, Eva: <a href=""https://www.ieee.es/Galerias/fichero/docs_opinion/2019/DIEEEO15_2019EVAMAR-consular.pdf"" target=""_blank"">Situaciones de emergencia consular y operaciones de evacuación de no combatientes <time datetime=""23.2.2022"">(23.2.2022)</time></a>, <i>Documento de Opinión</i> n.º 15/2019, Instituto Español de Estudios Estratégicos, 19.2.2019. | OTAN, base terminológica <a href=""https://nso.nato.int/natoterm/Web.mvc"" target=""_blank"">NATOTerm<time datetime=""31.3.2022""> (31.3.2022)</time></a> (en inglés y francés). | <div><a href=""https://data.consilium.europa.eu/doc/document/ST-8341-2022-INIT/en/pdf"" target=""_blank"">EUMC Glossary of acronyms and definitions - Revision 2021<time datetime=""27.4.2022""> (27.4.2022)</time></a>, p. 105, doc. 8341/2022 del Consejo (en inglés).</div>";Variants: entorno incierto | Domains: INTERNATIONAL RELATIONS | Context: En el contexto de una operación civil o militar, entorno en el que se prevé que las operaciones puedan ser objeto de obstrucciones o interferencias que impidan llevar a cabo con seguridad y eficacia la misión, por existir en el lugar de la operación una situación de inestabilidad o incertidumbre. | Ref: Consejo-ES, a partir de diversas fuentes, en particular: USAID fact sheet: Working in non-permissive environments (23.2.2022) (en inglés). | Martín Ibáñez, Eva: Situaciones de emergencia consular y operaciones de evacuación de no combatientes (23.2.2022) , Documento de Opinión n.º 15/2019, Instituto Español de Estudios Estratégicos, 19.2.2019. | OTAN, base terminológica NATOTerm (31.3.2022) (en inglés y francés). | EUMC Glossary of acronyms and definitions - Revision 2021 (27.4.2022) , p. 105, doc. 8341/2022 del Consejo (en inglés).
capacidad de defensa;La capacidad de defensa se refiere al conjunto de factores y recursos necesarios para garantizar la defensa de un país o organización, incluyendo instrumentos militares, recursos económicos, fundamentos jurídicos, procedimientos y órganos decisorios, así como la preparación y conocimientos necesarios para su uso eficaz. La defensa civil se centra en proteger a la población civil en tiempo de guerra, responder a desastres y prevenir y mitigar las consecuencias de un desastre mayor en tiempos de paz mediante un sistema de medidas implementadas por una agencia gubernamental. Las capacidades de defensa generalizadas cubren todo el espectro de los ámbitos de operación, incluyendo terrestre, aeroespacial, marítimo y ciberespacial, así como otros elementos de apoyo estratégicos que permiten la proyección de la fuerza en diversas situaciones y escenarios.;"Consejo-ES a partir de la comunicación mantenida en febrero de 2022 con diversos expertos (del <a href=""https://iate.europa.eu/entry/result/923523/es"" target=""_blank"">Instituto de Estudios de Seguridad de la UE</a> y del mundo académico).";Variants: capacidad de defensa | Domains: INTERNATIONAL RELATIONS | Context: Conjunto de factores necesarios para garantizar la defensa de un país u organización, que abarca los instrumentos para la acción (efectivos, equipo militar y elementos de apoyo estratégicos ), los recursos económicos, el fundamento jurídico, los procedimientos y órganos decisorios y la preparación y los conocimientos necesarios para el uso de dichos instrumentos. | Ref: Consejo-ES a partir de la comunicación mantenida en febrero de 2022 con diversos expertos (del Instituto de Estudios de Seguridad de la UE y del mundo académico).
guerra a gran escala;"La definición del término ""guerra a gran escala"" es:";"OTAN, Documento de análisis, Caldwell, A.: <i>What is unique about small-scale contingency (SSC) analysis?</i> (en inglés) <a href=""http://ftp.rta.nato.int/public//PubFullText/RTO/TR/RTO-TR-SAS-027///TR-SAS-027-FOCUS-P1.pdf"" target=""_blank"">http://ftp.rta.nato.int/public//PubFullText/RTO/TR/RTO-TR-SAS-027///TR-SAS-027-FOCUS-P1.pdf</a>";Variants: guerra a gran escala | Domains: INTERNATIONAL RELATIONS | Context: Operaciones bélicas de elevada densidad e intensidad en las que están implicadas más de cien mil personas y susceptibles de generar un número importante de víctimas. | Ref: OTAN, Documento de análisis, Caldwell, A.: What is unique about small-scale contingency (SSC) analysis? (en inglés) http://ftp.rta.nato.int/public//PubFullText/RTO/TR/RTO-TR-SAS-027///TR-SAS-027-FOCUS-P1.pdf
documentos del ejercicio;"""Documentos del ejercicio"" se refiere a los documentos utilizados durante los ejercicios de conducción de crisis, específicamente aquellos creados por los Estados Mayores directores del ejercicio, como las Instrucciones del Estado Mayor Director del Ejercicio (DI-INST), que proporcionan información crucial para la conducción efectiva del ejercicio. Estos documentos están diseñados para facilitar la coordinación y la planificación entre los participantes en el ejercicio.";SN 4599/01, Guía de planeamiento del ejercicio, punto II.4;"Variants: documentos del ejercicio | Domains: INTERNATIONAL RELATIONS | Context: ""Los dos principales documentos de ejercicio (...) son las instrucciones relativas al ejercicio (EXINST) y las instrucciones del Estado Mayor director del ejercicio (DI-INST)."" | Ref: SN 4599/01, Guía de planeamiento del ejercicio, punto II.4"
control táctico;El control táctico es la autoridad delegada a un jefe para dirigir de manera detallada y local los movimientos y maniobras necesarios para cumplir con las misiones o cometidos asignados.;"Doctrina de Empleo de la Fuerza Terrestre del Ejército español, en <a href=""http://www.mindef.gov.ar/edna/biblioteca/coleccion/53_c7_2001.htm"" target=""_blank"">http://www.mindef.gov.ar/edna/biblioteca/coleccion/53_c7_2001.htm</a> 6-6-2007";Variants: control táctico | Domains: INTERNATIONAL RELATIONS | Context: Autoridad delegada a un jefe para llevar a cabo la dirección detallada, y normalmente local, de los movimientos y maniobras necesarias para el cumplimiento de las misiones o cometidos asignados. | Ref: Doctrina de Empleo de la Fuerza Terrestre del Ejército español, en http://www.mindef.gov.ar/edna/biblioteca/coleccion/53_c7_2001.htm 6-6-2007
Director del Estado Mayor Internacional;El Director del Estado Mayor Internacional es el responsable principal del Estado Mayor Internacional (IMS), encargado de planificar, evaluar y recomendar políticas sobre cuestiones militares para la consideración del Comité Militar. El IMS opera bajo sus instrucciones, garantizando la implementación de las políticas y decisiones del Comité.;---;"Variants: Director del Estado Mayor Internacional | Domains: INTERNATIONAL RELATIONS | Context: ""El Estado Mayor Internacional (IMS) está dirigido por un oficial general, elegido por el comité militar, de entre los candidatos nominados para el cargo de Director del Estado Mayor Internacional (DIMS). Bajo su dirección, el IMS es reponsable de planificar, evaluar y recomendar políticas sobre cuestiones militares para la consideración del Comité Militar, y de garantizar la puesta en práctica de las políticas y decisiones del Comité."" | Ref: ---"
insumisión;La insumisión es la negativa al cumplimiento del servicio militar y a la prestación social sustitutoria.;"Consejo-ES a partir de diversas fuentes. Véase, por ejemplo:<br>- García Rivas, N.: Los delitos de insumisión en la legislación española <a href=""http://www.boe.es/publicaciones/anuarios_derecho/abrir_pdf.php?id=ANU-P-1992-30088100932_ANUARIO_DE_DERECHO_PENAL_Y_CIENCIAS_PENALES_Los_delitos_de_insumisión_en_la_legislación_española"" target=""_blank"">http://www.boe.es/publicaciones/anuarios_derecho/abrir_pdf.php?id=ANU-P-1992-30088100932_ANUARIO_DE_DERECHO_PENAL_Y_CIENCIAS_PENALES_Los_delitos_de_insumisión_en_la_legislación_española</a> [br]<br>El País, 2.2.2002, La insumisión y la deserción desaparecen del Código Penal <a href=""http://elpais.com/diario/2002/02/02/espana/1012604412_850215.html"" target=""_blank"">http://elpais.com/diario/2002/02/02/espana/1012604412_850215.html</a> [24.7.2015]";Variants: insumisión | Domains: INTERNATIONAL RELATIONS | Context: Negativa al cumplimiento del servicio militar IATE:841680 y a la prestación social sustitutoria. | Ref: Consejo-ES a partir de diversas fuentes. Véase, por ejemplo: - García Rivas, N.: Los delitos de insumisión en la legislación española http://www.boe.es/publicaciones/anuarios_derecho/abrir_pdf.php?id=ANU-P-1992-30088100932_ANUARIO_DE_DERECHO_PENAL_Y_CIENCIAS_PENALES_Los_delitos_de_insumisión_en_la_legislación_española [br] El País, 2.2.2002, La insumisión y la deserción desaparecen del Código Penal http://elpais.com/diario/2002/02/02/espana/1012604412_850215.html [24.7.2015]
desmilitarización;La desmilitarización se refiere a la supresión de las tropas e instalaciones militares de un territorio, generalmente en cumplimiento de un acuerdo internacional.;"Oxford Dictionary Online <a href=""http://www.oxforddictionaries.com/es/definicion/espanol/desmilitarización"" target=""_blank"">http://www.oxforddictionaries.com/es/definicion/espanol/desmilitarización</a> [18.7.2014]";Variants: desmilitarización | Domains: INTERNATIONAL RELATIONS | Context: Supresión de las tropas e instalaciones militares de un territorio, generalmente en obediencia a un acuerdo internacional. | Ref: Oxford Dictionary Online http://www.oxforddictionaries.com/es/definicion/espanol/desmilitarización [18.7.2014]
rescate de personal;El rescate de personal es la acción coordinada de esfuerzos diplomáticos, militares y civiles destinada a recuperar y reintegrar al personal, tanto civil como militar, que se encuentra separado de su organización o unidad debido a una situación de conflicto o peligro grave. Este proceso puede involucrar múltiples partes interesadas y está orientado a garantizar la seguridad y bienestar de los individuos afectados.;"Consejo-ES a partir del documento , p. 6, doc. 15408/11, <a href=""http://register.consilium.europa.eu/pdf/en/11/st15/st15408.en11.pdf"" target=""_blank"">http://register.consilium.europa.eu/pdf/en/11/st15/st15408.en11.pdf</a> [únicamente en inglés]";Variants: rescate de personal | Domains: INTERNATIONAL RELATIONS | Context: En una crisis, la suma de esfuerzos diplomáticos, militares y civiles para lograr la recuperación y reintegración del personal, civil o militar, que se halla separado de su organización o unidad en una situación de conflicto o de riesgo grave. | Ref: Consejo-ES a partir del documento , p. 6, doc. 15408/11, http://register.consilium.europa.eu/pdf/en/11/st15/st15408.en11.pdf [únicamente en inglés]
operaciones especiales;"""Las operaciones especiales son operaciones militares llevadas a cabo por fuerzas especialmente diseñadas, organizadas, adiestradas y equipadas para alcanzar objetivos decisivos o de gran valor en áreas hostiles o sensibles, mediante la utilización de tácticas, técnicas y procedimientos diferentes de los utilizados por otras fuerzas.""";"Consejo-ES a partir de:<div>Estado Mayor de la Defensa, <a href=""https://www.defensa.gob.es/ceseden/Galerias/ccdc/documentos/PDC-3.5._OPERACIONES_ESPECIALES_para-web.pdf"" target=""_blank""><i>Doctrina Conjunta para las Operaciones Especiales</i><time datetime=""10.3.2021""> (10.3.2021)</time></a>, Madrid, 2009.<br></div>";Variants: operaciones especiales | Domains: INTERNATIONAL RELATIONS | Context: Operaciones militares llevadas a cabo por fuerzas especialmente diseñadas, organizadas, adiestradas y equipadas para alcanzar objetivos decisivos o de gran valor, en áreas hostiles o sensibles, mediante la utilización de tácticas, técnicas y procedimientos diferentes de los utilizados por otras fuerzas. | Ref: Consejo-ES a partir de: Estado Mayor de la Defensa, Doctrina Conjunta para las Operaciones Especiales (10.3.2021) , Madrid, 2009.
Cosecha Esencial;"La definición del término ""Cosecha Esencial"" no está disponible en la información proporcionada. Sin embargo, se puede inferir que se refiere a una operación militar o de mantenimiento de la paz realizada por la OTAN en Macedonia, específicamente la recogida de armas entregadas voluntariamente por la guerrilla albanesa del ELN. Si deseas obtener más información o precisar esta definición, te recomiendo consultar fuentes adicionales. No hay información suficiente para definir el término con precisión.";---;Variants: Cosecha Esencial | Domains: INTERNATIONAL RELATIONS | Context: Operación de la OTAN en Macedonia para recoger las armas que entreega voluntariamente la guerrilla albanesa del Ejército de Liberación Nacional (ELN). La misión, de un mes, finaliza el 27 de septiembre de 2001, fecha en la que la Alianza debe haber recogido las 3.300 armas que estima en poder del ELN. | Ref: ---
acciones cibereletromagnéticas;"El término ""acciones cibereletromagnéticas"" hace referencia a actividades realizadas para obtener, explotar y conservar ventajas sobre el adversario en el ámbito de la ciberdefensa y el control del espectro electromagnético, así como para impedir que el adversario se haga con tales ventajas. Estas acciones pueden incluir tácticas asimétricas, como ataques cibernéticos y operaciones de manipulación de la información, con el fin de crear desventajas para el adversario y mantener la superioridad estratégica. Las acciones cibereletromagnéticas constituyen un aspecto clave de la guerra electrónica moderna y requieren una comprensión integral de las tecnologías de comunicación y la inteligencia militar. No hay información suficiente para definir el término.";"Consejo-ES, a partir de diversas fuentes, en particular:<div>- Leiva Villagra, R.: <a href=""https://www.revistaensayosmilitares.cl/index.php/acague/article/view/42/34"" target=""_blank"">«Desafíos para el mando y control en el ámbito de las operaciones multidominio»<time datetime=""10.2.2022""> (10.2.2022)</time></a>, publicado en la revista <i>Ensayos Militares</i>, vol. 5, n.º 1 (Chile, 2019)</div><div>- Pérez Martínez, F.: <a href=""https://acami.es/portfolio/acciones-ciberelectromagneticas-futuro-ew/"" target=""_blank"">«Las acciones ciberelectromagnéticas y el futuro de la guerra electrónica»<time datetime=""10.2.2022""> (10.2.2022)</time></a> (publicado por la Academia de las Ciencias y las Artes Militares).</div>";Variants: acciones cibereletromagnéticas | Domains: INTERNATIONAL RELATIONS | Context: Actividades realizadas para obtener, explotar y conservar ventajas sobre el adversario tanto en el ámbito de la ciberdefensa como en control del espectro electromagnético, y para impedir al adversario hacerse con tales ventajas. | Ref: Consejo-ES, a partir de diversas fuentes, en particular: - Leiva Villagra, R.: «Desafíos para el mando y control en el ámbito de las operaciones multidominio» (10.2.2022) , publicado en la revista Ensayos Militares , vol. 5, n.º 1 (Chile, 2019) - Pérez Martínez, F.: «Las acciones ciberelectromagnéticas y el futuro de la guerra electrónica» (10.2.2022) (publicado por la Academia de las Ciencias y las Artes Militares).
cañón autopropulsado;El cañón autopropulsado es un tipo de arma de artillería que se mueve por su propio peso sin necesidad de tracción animal o vehículo auxiliar.;Arancel Aduanero Notex CCD 93.01;Variants: cañón autopropulsado | Domains: INTERNATIONAL RELATIONS | Context: canon proyectado para desplazarse por carretera | Ref: Arancel Aduanero Notex CCD 93.01
Defensa contra Sistemas de Aeronaves No Tripuladas;"""El sistema de defensa contra sistemas de aeronaves no tripuladas se refiere a un conjunto de tecnologías y estrategias diseñadas para detectar, identificar y neutralizar o desviar sistemas de aeronaves no tripuladas (UAVs), incluyendo drones militares y civiles, que puedan representar una amenaza para la seguridad nacional, la estabilidad regional o la vida humana.""";"Consejo-ES, a partir del sitio web de la CEP (en inglés): Pesco Projects &gt; <a href=""https://pesco.europa.eu/project/counter-unmanned-aerial-system-c-uas/"" target=""_blank"">Counter Unmanned Aerial System (C-UAS)<time datetime=""5.7.2021""> (5.7.2021)</time></a>.";Variants: Defensa contra Sistemas de Aeronaves No Tripuladas | Domains: INTERNATIONAL RELATIONS | Context: Proyecto de la Cooperación Estructurada Permanente (CEP) tendente a crear un sistema de sistemas avanzado y eficiente, con una arquitectura específica de mando y control, que pueda afrontar las amenazas procedentes de sistemas de minivehículos y microvehículos aéreos no tripulados, utilizable tanto para proteger a tropas en situación de conflicto como para la seguridad interior. | Ref: Consejo-ES, a partir del sitio web de la CEP (en inglés): Pesco Projects > Counter Unmanned Aerial System (C-UAS) (5.7.2021) .
kilotón;El kilotón se refiere a una unidad de medida de la capacidad explosiva de las armas nucleares equivalente a mil toneladas de trinitrotolueno (TNT). Este término se utiliza comúnmente en el contexto de las relaciones internacionales y la protección civil. No hay información suficiente para definir el término.;Glosario multilingüe de protección civil 1990,Grupo de Trabajo Comisión Europea/Estados Miembros;Variants: kilotón | Domains: INTERNATIONAL RELATIONS | Context: medida de la capacidad explosiva de las armas nucleares, que equivale a mil toneladas de TNT | Ref: Glosario multilingüe de protección civil 1990,Grupo de Trabajo Comisión Europea/Estados Miembros
teatro de la guerra;El teatro de la guerra es un conjunto de espacios físicos y no físicos que se ven afectados en un conflicto armado, y puede incluir más de un teatro de operaciones.;"Consejo-ES a partir de:<div>Ministerio de Defensa: <a href=""https://www.defensa.gob.es/ceseden/en/Galerias/ccdc/documentos/02_PDC-01_xAx_Doctrina_empleo_FAS.pdf"" target=""_blank""><i>Doctrina para el empleo de las FAS</i><time datetime=""25.3.2021""> (25.3.2021)</time></a>, Ministerio de Defensa, 2018, 178 pp.</div>";Variants: teatro de la guerra | Domains: INTERNATIONAL RELATIONS | Context: Conjunto de los espacios físicos y no físicos que se ven afectados en un conflicto armado. Puede contener más de un teatro de operaciones . | Ref: Consejo-ES a partir de: Ministerio de Defensa: Doctrina para el empleo de las FAS (25.3.2021) , Ministerio de Defensa, 2018, 178 pp.
Dispositivo Modular Desplegable de Capacidad de Intervención Subacuática;La desmilitarización consiste en la supresión o eliminación de las tropas e instalaciones militares de un territorio, lo que puede ser consecuencia de un acuerdo internacional.;"Consejo-ES, a partir del sitio web de la CEP (en inglés): Pesco Projects &gt; <a href=""https://pesco.europa.eu/project/deployable-modular-underwater-intervention-capability-package-divepack/"" target=""_blank"">Deployable Modular Underwater Intervention Capability Package<time datetime=""28.7.2021""> (28.7.2021)</time></a>.";"Variants: Dispositivo Modular Desplegable de Capacidad de Intervención Subacuática | Domains: INTERNATIONAL RELATIONS | Context: Proyecto de la Cooperación Estructurada Permanente (CEP) tendente a crear dispositivos modulares subacuáticos interactivos con fines defensivos; comprenderá una amplia gama de material para vehículos subacuáticos sin tripulación. | Ref: Consejo-ES, a partir del sitio web de la CEP (en inglés): Pesco Projects > Deployable Modular Underwater Intervention Capability Package (28.7.2021) ."
autorización de las reglas de enfrentamiento;La autorización de las reglas de enfrentamiento se refiere a la aprobación formal otorgada a una fuerza para participar en acciones militares o policiales dentro de un contexto específico, como una zona de conflicto, sujetas a ciertas condiciones y reglas de juego previamente acordadas. Esta autorización permite a la fuerza intervenir de acuerdo con los estándares y procedimientos establecidos, asegurando una coordinación efectiva y minimizando posibles conflictos entre diferentes grupos involucrados en la operación. La autorización de las reglas de enfrentamiento es crucial en contextos internacionales, donde múltiples fuerzas pueden estar presentes, y es gestionada por organismos como el Consejo de la Unión Europea (UE) en su papel de promover la cooperación internacional y la seguridad común.;Consejo-ES;Variants: autorización de las reglas de enfrentamiento | Domains: INTERNATIONAL RELATIONS | Context: En el contexto de las operaciones militares y policiales de la UE en zonas de conflicto, la autorización dada a una fuerza para intervenir en las condiciones establecidas. | Ref: Consejo-ES
logística;La logística es la rama del arte militar que se ocupa de planificar y ejecutar las actividades necesarias para proporcionar apoyo a las fuerzas militares en el campo de batalla.;"Doctrina para el empleo de las FAS, PDC-01(A), Ministerio de Defensa de España, edición de 2018, disponible en <a href=""http://www.ieee.es/Galerias/fichero/OtrasPublicaciones/Nacional/2018/PDC-01_A_Doctrina_empleo_FAS_27feb2018.pdf?bcsi_scan_a8638f79cc58bbc4=0&amp;bcsi_scan_filename=PDC-01_A_Doctrina_empleo_FAS_27feb2018.pdf"" target=""_blank"">http://www.ieee.es/Galerias/fichero/OtrasPublicaciones/Nacional/2018/PDC-01_A_Doctrina_empleo_FAS_27feb2018.pdf?bcsi_scan_a8638f79cc58bbc4=0&amp;bcsi_scan_filename=PDC-01_A_Doctrina_empleo_FAS_27feb2018.pdf</a> [22.8.2018]";Variants: logística | Domains: INTERNATIONAL RELATIONS | Context: Rama del Arte Militar que planifica y ejecuta las actividades necesarias para constituir y sostener las fuerzas, en los lugares adecuados y en los momentos oportunos, en orden al cumplimiento de la misión. | Ref: Doctrina para el empleo de las FAS, PDC-01(A), Ministerio de Defensa de España, edición de 2018, disponible en http://www.ieee.es/Galerias/fichero/OtrasPublicaciones/Nacional/2018/PDC-01_A_Doctrina_empleo_FAS_27feb2018.pdf?bcsi_scan_a8638f79cc58bbc4=0&bcsi_scan_filename=PDC-01_A_Doctrina_empleo_FAS_27feb2018.pdf [22.8.2018]
cohete Kassam;El cohete Kassam es un tipo de arma casera utilizada por Hamás en la región de la Franja de Gaza y Cisjordania.;"Wikipedia <a href=""http://es.wikipedia.org/wiki/Qassam"" target=""_blank"">http://es.wikipedia.org/wiki/Qassam</a>";Variants: cohete Kassam | Domains: INTERNATIONAL RELATIONS | Context: El Qassam es un cohete de metal relleno de explosivos producido por Hamás, del que ha desarrollado tres versiones. Se ha hablado del Qassam como un misil, pero no usa ningún sistema de guía. (...) Los Qassam son lanzados regularmente desde la Franja de Gaza desde antes de la retirada de los asentamientos israelíes y al menos en una ocasión desde Cisjordania | Ref: Wikipedia http://es.wikipedia.org/wiki/Qassam
Escuela Común de Inteligencia de la UE;"El término ""Escuela Común de Inteligencia de la UE"" se refiere a una institución educativa creada dentro del marco de la Cooperación Estructurada Permanente (CEP) de la Unión Europea, cuyo objetivo principal es ofrecer formación y capacitación en materia de inteligencia y disciplinas relacionadas a personal de los servicios de información de los estados miembros de la UE. La escuela tiene como fin proporcionar conocimientos y habilidades especializadas a los funcionarios de inteligencia para que puedan realizar sus funciones de manera eficaz.";"Sitio web de la CEP (en inglés): Pesco Projects &gt; <a href=""https://pesco.europa.eu/project/joint-eu-intelligence-school/"" target=""_blank"">Joint EU Intelligence School (JEIS)<time datetime=""8.4.2021""> (8.4.2021)</time></a>.";Variants: Escuela Común de Inteligencia de la UE | Domains: INTERNATIONAL RELATIONS | Context: Escuela creada en el marco de un proyecto de la Cooperación Estructurada Permanente (CEP) con la finalidad de impartir formación en el ámbito de la información y otras disciplinas conexas a personal de los servicios de información de los Estados miembros. | Ref: Sitio web de la CEP (en inglés): Pesco Projects > Joint EU Intelligence School (JEIS) (8.4.2021) .
galería de tiro;La galería de tiro es un espacio físico destinado a la práctica del tiro que cumple con las normas de seguridad establecidas en la legislación vigente.;"Consejo-ES a partir de:<div><a href=""https://www.boe.es/eli/es/rd/1993/01/29/137/con"" target=""_blank"">Real Decreto 137/1993 por el que se aprueba el Reglamento de Armas<time datetime=""12.3.2021""> (12.3.2021)</time></a> (BOE n.º 55 de 5.3.1993, p. 7016), versión consolidada a 5.8.2020.<br></div>";Variants: galería de tiro | Domains: INTERNATIONAL RELATIONS | Context: Espacio habilitado para la práctica del tiro que cumple las disposiciones establecidas en la legislación en vigor, en particular en materia de seguridad. | Ref: Consejo-ES a partir de: Real Decreto 137/1993 por el que se aprueba el Reglamento de Armas (12.3.2021) (BOE n.º 55 de 5.3.1993, p. 7016), versión consolidada a 5.8.2020.
