term;definition;source;info_semantica
misil Tow;El traspaso del mando es un acto mediante el cual las autoridades nacionales transfieren oficialmente el mando o control de sus fuerzas nacionales a un responsable de una operación multinacional.;José Velasco, Madrid, 1991;Variants: misil Tow | Domains: INTERNATIONAL RELATIONS | Context: misil que se lanza a través de un tubo, que se sigue por procedimientos visuales y que se dirige al blanco por cable | Ref: José Velasco, Madrid, 1991
defensa civil;El jefe del Estado Mayor de la Defensa es la persona que ejerce el mando de la estructura operativa de las fuerzas armadas, además de funciones de asesoramiento y apoyo militar.;"Ministerio del Interior, Dirección General de Protección Civil y Emergencias: Glosario ARCE <a href=""http://www.dei.inf.uc3m.es/arce/glosario/glosararce_d.htm#D"" target=""_blank"">http://www.dei.inf.uc3m.es/arce/glosario/glosararce_d.htm#D</a>";Variants: defensa civil | Domains: INTERNATIONAL RELATIONS | Context: Sistema de medidas, usualmente ejecutadas por una agencia del gobierno, para proteger a la población civil en tiempo de guerra, responder a desastres y prevenir y mitigar las consecuencias de un desastre mayor en tiempos de paz | Ref: Ministerio del Interior, Dirección General de Protección Civil y Emergencias: Glosario ARCE http://www.dei.inf.uc3m.es/arce/glosario/glosararce_d.htm#D
entorno incierto;Desmilitarización es el proceso de eliminar las armas, los soldados y las bases militares de un país o área. El término también puede referirse al proceso de reducir el número de tropas o armamento de un país o área.;"Consejo-ES, a partir de diversas fuentes, en particular:<div>USAID fact sheet: <a href=""https://www.usaid.gov/documents/1868/fact-sheet-working-non-permissive-environments#:~:text=USAID%20describes%20a%20non%2Dpermissive,to%20operate%20safely%20and%20effectively"" target=""_blank"">Working in non-permissive environments<time datetime=""23.2.2022""> (23.2.2022)</time></a> (en inglés).<br></div> | Martín Ibáñez, Eva: <a href=""https://www.ieee.es/Galerias/fichero/docs_opinion/2019/DIEEEO15_2019EVAMAR-consular.pdf"" target=""_blank"">Situaciones de emergencia consular y operaciones de evacuación de no combatientes <time datetime=""23.2.2022"">(23.2.2022)</time></a>, <i>Documento de Opinión</i> n.º 15/2019, Instituto Español de Estudios Estratégicos, 19.2.2019. | OTAN, base terminológica <a href=""https://nso.nato.int/natoterm/Web.mvc"" target=""_blank"">NATOTerm<time datetime=""31.3.2022""> (31.3.2022)</time></a> (en inglés y francés). | <div><a href=""https://data.consilium.europa.eu/doc/document/ST-8341-2022-INIT/en/pdf"" target=""_blank"">EUMC Glossary of acronyms and definitions - Revision 2021<time datetime=""27.4.2022""> (27.4.2022)</time></a>, p. 105, doc. 8341/2022 del Consejo (en inglés).</div>";Variants: entorno incierto | Domains: INTERNATIONAL RELATIONS | Context: En el contexto de una operación civil o militar, entorno en el que se prevé que las operaciones puedan ser objeto de obstrucciones o interferencias que impidan llevar a cabo con seguridad y eficacia la misión, por existir en el lugar de la operación una situación de inestabilidad o incertidumbre. | Ref: Consejo-ES, a partir de diversas fuentes, en particular: USAID fact sheet: Working in non-permissive environments (23.2.2022) (en inglés). | Martín Ibáñez, Eva: Situaciones de emergencia consular y operaciones de evacuación de no combatientes (23.2.2022) , Documento de Opinión n.º 15/2019, Instituto Español de Estudios Estratégicos, 19.2.2019. | OTAN, base terminológica NATOTerm (31.3.2022) (en inglés y francés). | EUMC Glossary of acronyms and definitions - Revision 2021 (27.4.2022) , p. 105, doc. 8341/2022 del Consejo (en inglés).
capacidad de defensa;La capacidad de defensa se refiere al conjunto de factores necesarios para garantizar la defensa de un país o organización, que abarca los instrumentos para la acción (efectivos, equipo militar y elementos de apoyo estratégicos), los recursos económicos, el fundamento jurídico, los procedimientos y órganos decisorios y la preparación y los conocimientos necesarios para el uso de dichos instrumentos.;"Consejo-ES a partir de la comunicación mantenida en febrero de 2022 con diversos expertos (del <a href=""https://iate.europa.eu/entry/result/923523/es"" target=""_blank"">Instituto de Estudios de Seguridad de la UE</a> y del mundo académico).";Variants: capacidad de defensa | Domains: INTERNATIONAL RELATIONS | Context: Conjunto de factores necesarios para garantizar la defensa de un país u organización, que abarca los instrumentos para la acción (efectivos, equipo militar y elementos de apoyo estratégicos ), los recursos económicos, el fundamento jurídico, los procedimientos y órganos decisorios y la preparación y los conocimientos necesarios para el uso de dichos instrumentos. | Ref: Consejo-ES a partir de la comunicación mantenida en febrero de 2022 con diversos expertos (del Instituto de Estudios de Seguridad de la UE y del mundo académico).
guerra a gran escala;Las operaciones especiales son aquellas operaciones militares llevadas a cabo por fuerzas especialmente diseñadas, organizadas, adiestradas y equipadas para alcanzar objetivos decisivos o de gran valor, en áreas hostiles o sensibles, mediante la utilización de tácticas, técnicas y procedimientos diferentes de los utilizados por otras fuerzas.;"OTAN, Documento de análisis, Caldwell, A.: <i>What is unique about small-scale contingency (SSC) analysis?</i> (en inglés) <a href=""http://ftp.rta.nato.int/public//PubFullText/RTO/TR/RTO-TR-SAS-027///TR-SAS-027-FOCUS-P1.pdf"" target=""_blank"">http://ftp.rta.nato.int/public//PubFullText/RTO/TR/RTO-TR-SAS-027///TR-SAS-027-FOCUS-P1.pdf</a>";Variants: guerra a gran escala | Domains: INTERNATIONAL RELATIONS | Context: Operaciones bélicas de elevada densidad e intensidad en las que están implicadas más de cien mil personas y susceptibles de generar un número importante de víctimas. | Ref: OTAN, Documento de análisis, Caldwell, A.: What is unique about small-scale contingency (SSC) analysis? (en inglés) http://ftp.rta.nato.int/public//PubFullText/RTO/TR/RTO-TR-SAS-027///TR-SAS-027-FOCUS-P1.pdf
documentos del ejercicio;Glaciar: Glaciar;SN 4599/01, Guía de planeamiento del ejercicio, punto II.4;"Variants: documentos del ejercicio | Domains: INTERNATIONAL RELATIONS | Context: ""Los dos principales documentos de ejercicio (...) son las instrucciones relativas al ejercicio (EXINST) y las instrucciones del Estado Mayor director del ejercicio (DI-INST)."" | Ref: SN 4599/01, Guía de planeamiento del ejercicio, punto II.4"
control táctico;El control táctico es una forma de delegación de autoridad a un jefe para llevar a cabo la dirección detallada, y normalmente local, de los movimientos y maniobras necesarios para el cumplimiento de las misiones o cometidos asignados.;"Doctrina de Empleo de la Fuerza Terrestre del Ejército español, en <a href=""http://www.mindef.gov.ar/edna/biblioteca/coleccion/53_c7_2001.htm"" target=""_blank"">http://www.mindef.gov.ar/edna/biblioteca/coleccion/53_c7_2001.htm</a> 6-6-2007";Variants: control táctico | Domains: INTERNATIONAL RELATIONS | Context: Autoridad delegada a un jefe para llevar a cabo la dirección detallada, y normalmente local, de los movimientos y maniobras necesarias para el cumplimiento de las misiones o cometidos asignados. | Ref: Doctrina de Empleo de la Fuerza Terrestre del Ejército español, en http://www.mindef.gov.ar/edna/biblioteca/coleccion/53_c7_2001.htm 6-6-2007
Director del Estado Mayor Internacional;Desmilitarización es el proceso de eliminar o reducir la presencia militar de un país o región. Puede referirse a la retirada de fuerzas armadas de un área, la destrucción de armamento o la disolución de un ejército. La desmilitarización puede ser voluntaria o impuesta por otro país o organización internacional.;---;"Variants: Director del Estado Mayor Internacional | Domains: INTERNATIONAL RELATIONS | Context: ""El Estado Mayor Internacional (IMS) está dirigido por un oficial general, elegido por el comité militar, de entre los candidatos nominados para el cargo de Director del Estado Mayor Internacional (DIMS). Bajo su dirección, el IMS es reponsable de planificar, evaluar y recomendar políticas sobre cuestiones militares para la consideración del Comité Militar, y de garantizar la puesta en práctica de las políticas y decisiones del Comité."" | Ref: ---"
insumisión;La insumisión es la negativa voluntaria y deliberada de cumplir con un deber o obligación legal. Es un acto contrario a la ley, que puede ser castigado como delito.;"Consejo-ES a partir de diversas fuentes. Véase, por ejemplo:<br>- García Rivas, N.: Los delitos de insumisión en la legislación española <a href=""http://www.boe.es/publicaciones/anuarios_derecho/abrir_pdf.php?id=ANU-P-1992-30088100932_ANUARIO_DE_DERECHO_PENAL_Y_CIENCIAS_PENALES_Los_delitos_de_insumisión_en_la_legislación_española"" target=""_blank"">http://www.boe.es/publicaciones/anuarios_derecho/abrir_pdf.php?id=ANU-P-1992-30088100932_ANUARIO_DE_DERECHO_PENAL_Y_CIENCIAS_PENALES_Los_delitos_de_insumisión_en_la_legislación_española</a> [br]<br>El País, 2.2.2002, La insumisión y la deserción desaparecen del Código Penal <a href=""http://elpais.com/diario/2002/02/02/espana/1012604412_850215.html"" target=""_blank"">http://elpais.com/diario/2002/02/02/espana/1012604412_850215.html</a> [24.7.2015]";Variants: insumisión | Domains: INTERNATIONAL RELATIONS | Context: Negativa al cumplimiento del servicio militar IATE:841680 y a la prestación social sustitutoria. | Ref: Consejo-ES a partir de diversas fuentes. Véase, por ejemplo: - García Rivas, N.: Los delitos de insumisión en la legislación española http://www.boe.es/publicaciones/anuarios_derecho/abrir_pdf.php?id=ANU-P-1992-30088100932_ANUARIO_DE_DERECHO_PENAL_Y_CIENCIAS_PENALES_Los_delitos_de_insumisión_en_la_legislación_española [br] El País, 2.2.2002, La insumisión y la deserción desaparecen del Código Penal http://elpais.com/diario/2002/02/02/espana/1012604412_850215.html [24.7.2015]
desmilitarización;El desprendimiento es la separación de una masa de hielo desde una pared de hielo, frente de h;"Oxford Dictionary Online <a href=""http://www.oxforddictionaries.com/es/definicion/espanol/desmilitarización"" target=""_blank"">http://www.oxforddictionaries.com/es/definicion/espanol/desmilitarización</a> [18.7.2014]";Variants: desmilitarización | Domains: INTERNATIONAL RELATIONS | Context: Supresión de las tropas e instalaciones militares de un territorio, generalmente en obediencia a un acuerdo internacional. | Ref: Oxford Dictionary Online http://www.oxforddictionaries.com/es/definicion/espanol/desmilitarización [18.7.2014]
rescate de personal;Glaciar: Formación de hielo que cubre una superficie continua de más de 20 hectáreas y que tiene una espesor mínimo de 50 metros.;"Consejo-ES a partir del documento , p. 6, doc. 15408/11, <a href=""http://register.consilium.europa.eu/pdf/en/11/st15/st15408.en11.pdf"" target=""_blank"">http://register.consilium.europa.eu/pdf/en/11/st15/st15408.en11.pdf</a> [únicamente en inglés]";Variants: rescate de personal | Domains: INTERNATIONAL RELATIONS | Context: En una crisis, la suma de esfuerzos diplomáticos, militares y civiles para lograr la recuperación y reintegración del personal, civil o militar, que se halla separado de su organización o unidad en una situación de conflicto o de riesgo grave. | Ref: Consejo-ES a partir del documento , p. 6, doc. 15408/11, http://register.consilium.europa.eu/pdf/en/11/st15/st15408.en11.pdf [únicamente en inglés]
operaciones especiales;Las operaciones especiales son aquellas realizadas por fuerzas especialmente diseñadas, organizadas, adiestradas y equipadas para alcanzar objetivos decisivos o de gran valor, en áreas hostiles o sensibles, mediante la utilización de tácticas, técnicas y procedimientos diferentes de los utilizados por otras fuerzas.;"Consejo-ES a partir de:<div>Estado Mayor de la Defensa, <a href=""https://www.defensa.gob.es/ceseden/Galerias/ccdc/documentos/PDC-3.5._OPERACIONES_ESPECIALES_para-web.pdf"" target=""_blank""><i>Doctrina Conjunta para las Operaciones Especiales</i><time datetime=""10.3.2021""> (10.3.2021)</time></a>, Madrid, 2009.<br></div>";Variants: operaciones especiales | Domains: INTERNATIONAL RELATIONS | Context: Operaciones militares llevadas a cabo por fuerzas especialmente diseñadas, organizadas, adiestradas y equipadas para alcanzar objetivos decisivos o de gran valor, en áreas hostiles o sensibles, mediante la utilización de tácticas, técnicas y procedimientos diferentes de los utilizados por otras fuerzas. | Ref: Consejo-ES a partir de: Estado Mayor de la Defensa, Doctrina Conjunta para las Operaciones Especiales (10.3.2021) , Madrid, 2009.
Cosecha Esencial;La cosecha esencial es una operación militar llevada a cabo por la Organización del Tratado del Atlántico Norte (OTAN) en Macedonia para recoger las armas que entregan voluntariamente la guerrilla albanesa del Ejército de Liberación Nacional (ELN). La misión, de un mes, finaliza el 27 de septiembre de 2001, fecha en la que la Alianza debe haber recogido las 3.300 armas que estima en poder del ELN.;---;Variants: Cosecha Esencial | Domains: INTERNATIONAL RELATIONS | Context: Operación de la OTAN en Macedonia para recoger las armas que entreega voluntariamente la guerrilla albanesa del Ejército de Liberación Nacional (ELN). La misión, de un mes, finaliza el 27 de septiembre de 2001, fecha en la que la Alianza debe haber recogido las 3.300 armas que estima en poder del ELN. | Ref: ---
acciones cibereletromagnéticas;Amenaza híbrida es una forma de guerra que utiliza varias formas de ataque simultáneamente, incluyendo ataques cibernéticos, ataques militares convencionales, ataques psicológicos, ataques financieros, ataques de inteligencia, etc.;"Consejo-ES, a partir de diversas fuentes, en particular:<div>- Leiva Villagra, R.: <a href=""https://www.revistaensayosmilitares.cl/index.php/acague/article/view/42/34"" target=""_blank"">«Desafíos para el mando y control en el ámbito de las operaciones multidominio»<time datetime=""10.2.2022""> (10.2.2022)</time></a>, publicado en la revista <i>Ensayos Militares</i>, vol. 5, n.º 1 (Chile, 2019)</div><div>- Pérez Martínez, F.: <a href=""https://acami.es/portfolio/acciones-ciberelectromagneticas-futuro-ew/"" target=""_blank"">«Las acciones ciberelectromagnéticas y el futuro de la guerra electrónica»<time datetime=""10.2.2022""> (10.2.2022)</time></a> (publicado por la Academia de las Ciencias y las Artes Militares).</div>";Variants: acciones cibereletromagnéticas | Domains: INTERNATIONAL RELATIONS | Context: Actividades realizadas para obtener, explotar y conservar ventajas sobre el adversario tanto en el ámbito de la ciberdefensa como en control del espectro electromagnético, y para impedir al adversario hacerse con tales ventajas. | Ref: Consejo-ES, a partir de diversas fuentes, en particular: - Leiva Villagra, R.: «Desafíos para el mando y control en el ámbito de las operaciones multidominio» (10.2.2022) , publicado en la revista Ensayos Militares , vol. 5, n.º 1 (Chile, 2019) - Pérez Martínez, F.: «Las acciones ciberelectromagnéticas y el futuro de la guerra electrónica» (10.2.2022) (publicado por la Academia de las Ciencias y las Artes Militares).
cañón autopropulsado;La autorización de las reglas de enfrentamiento es un documento legal que permite a una fuerza militar o policíaca participar en una operación militar o policial en una zona de conflicto. Este documento establece las reglas y condiciones bajo las cuales la fuerza puede intervenir, así como las responsabilidades y oblig;Arancel Aduanero Notex CCD 93.01;Variants: cañón autopropulsado | Domains: INTERNATIONAL RELATIONS | Context: canon proyectado para desplazarse por carretera | Ref: Arancel Aduanero Notex CCD 93.01
Defensa contra Sistemas de Aeronaves No Tripuladas;Un sistema de defensa antimisiles es un conjunto de medidas y dispositivos diseñados para detectar, identificar y derribar misiles enemigos antes de que lleguen a sus objetivos. Estos sistemas pueden incluir sensores de radar, sistemas de detección infrarroja, sistemas de guiado de misiles y sistemas de lanzamiento de misiles. Los sistemas de defensa antimisiles son utilizados por las fuerzas armadas y las agencias de seguridad nacionales para proteger sus instalaciones y personal contra ataques con misiles.;"Consejo-ES, a partir del sitio web de la CEP (en inglés): Pesco Projects &gt; <a href=""https://pesco.europa.eu/project/counter-unmanned-aerial-system-c-uas/"" target=""_blank"">Counter Unmanned Aerial System (C-UAS)<time datetime=""5.7.2021""> (5.7.2021)</time></a>.";Variants: Defensa contra Sistemas de Aeronaves No Tripuladas | Domains: INTERNATIONAL RELATIONS | Context: Proyecto de la Cooperación Estructurada Permanente (CEP) tendente a crear un sistema de sistemas avanzado y eficiente, con una arquitectura específica de mando y control, que pueda afrontar las amenazas procedentes de sistemas de minivehículos y microvehículos aéreos no tripulados, utilizable tanto para proteger a tropas en situación de conflicto como para la seguridad interior. | Ref: Consejo-ES, a partir del sitio web de la CEP (en inglés): Pesco Projects > Counter Unmanned Aerial System (C-UAS) (5.7.2021) .
kilotón;Un teniente es un oficial militar de rango intermedio entre un alférez y un;Glosario multilingüe de protección civil 1990,Grupo de Trabajo Comisión Europea/Estados Miembros;Variants: kilotón | Domains: INTERNATIONAL RELATIONS | Context: medida de la capacidad explosiva de las armas nucleares, que equivale a mil toneladas de TNT | Ref: Glosario multilingüe de protección civil 1990,Grupo de Trabajo Comisión Europea/Estados Miembros
teatro de la guerra;Un teatro de operaciones es un conjunto de esp;"Consejo-ES a partir de:<div>Ministerio de Defensa: <a href=""https://www.defensa.gob.es/ceseden/en/Galerias/ccdc/documentos/02_PDC-01_xAx_Doctrina_empleo_FAS.pdf"" target=""_blank""><i>Doctrina para el empleo de las FAS</i><time datetime=""25.3.2021""> (25.3.2021)</time></a>, Ministerio de Defensa, 2018, 178 pp.</div>";Variants: teatro de la guerra | Domains: INTERNATIONAL RELATIONS | Context: Conjunto de los espacios físicos y no físicos que se ven afectados en un conflicto armado. Puede contener más de un teatro de operaciones . | Ref: Consejo-ES a partir de: Ministerio de Defensa: Doctrina para el empleo de las FAS (25.3.2021) , Ministerio de Defensa, 2018, 178 pp.
Dispositivo Modular Desplegable de Capacidad de Intervención Subacuática;"El término ""Dispositivo Modular Desplegable de Capacidad de Intervención Subacuática"" se refiere a un conjunto de equipos y herramientas diseñados para ser desplegados rápidamente y utilizados por personal militar o civil en situaciones de emergencia submarina. Estos dispositivos pueden incluir vehículos subacuáticos autónomos, sensores y sistemas de comunicación, entre otros. Su objetivo principal es proporcionar una respuesta rápida y efectiva a incidentes submarinos, como inundaciones, accidentes navales o ataques terroristas.";"Consejo-ES, a partir del sitio web de la CEP (en inglés): Pesco Projects &gt; <a href=""https://pesco.europa.eu/project/deployable-modular-underwater-intervention-capability-package-divepack/"" target=""_blank"">Deployable Modular Underwater Intervention Capability Package<time datetime=""28.7.2021""> (28.7.2021)</time></a>.";"Variants: Dispositivo Modular Desplegable de Capacidad de Intervención Subacuática | Domains: INTERNATIONAL RELATIONS | Context: Proyecto de la Cooperación Estructurada Permanente (CEP) tendente a crear dispositivos modulares subacuáticos interactivos con fines defensivos; comprenderá una amplia gama de material para vehículos subacuáticos sin tripulación. | Ref: Consejo-ES, a partir del sitio web de la CEP (en inglés): Pesco Projects > Deployable Modular Underwater Intervention Capability Package (28.7.2021) ."
autorización de las reglas de enfrentamiento;"El término ""transferencia de autoridad"" se refiere al proceso por el cual las autoridades nacionales transfieren oficialmente el mando o control de sus fuerzas nacionales a un responsable de una operación multinacional. Este término se utiliza en el contexto de actividades militares y puede ser utilizado en conjunto con otros términos como ""operaciones militares"", ""operaciones policiales"" y ""operaciones humanitarias"".";Consejo-ES;Variants: autorización de las reglas de enfrentamiento | Domains: INTERNATIONAL RELATIONS | Context: En el contexto de las operaciones militares y policiales de la UE en zonas de conflicto, la autorización dada a una fuerza para intervenir en las condiciones establecidas. | Ref: Consejo-ES
logística;La logística es la rama del arte militar que planifica y ejecuta las actividades necesarias para constituir y sostener las fuerzas, en los lugares adecuados y en los momentos oportunos, en orden al cumplimiento de la misión.;"Doctrina para el empleo de las FAS, PDC-01(A), Ministerio de Defensa de España, edición de 2018, disponible en <a href=""http://www.ieee.es/Galerias/fichero/OtrasPublicaciones/Nacional/2018/PDC-01_A_Doctrina_empleo_FAS_27feb2018.pdf?bcsi_scan_a8638f79cc58bbc4=0&amp;bcsi_scan_filename=PDC-01_A_Doctrina_empleo_FAS_27feb2018.pdf"" target=""_blank"">http://www.ieee.es/Galerias/fichero/OtrasPublicaciones/Nacional/2018/PDC-01_A_Doctrina_empleo_FAS_27feb2018.pdf?bcsi_scan_a8638f79cc58bbc4=0&amp;bcsi_scan_filename=PDC-01_A_Doctrina_empleo_FAS_27feb2018.pdf</a> [22.8.2018]";Variants: logística | Domains: INTERNATIONAL RELATIONS | Context: Rama del Arte Militar que planifica y ejecuta las actividades necesarias para constituir y sostener las fuerzas, en los lugares adecuados y en los momentos oportunos, en orden al cumplimiento de la misión. | Ref: Doctrina para el empleo de las FAS, PDC-01(A), Ministerio de Defensa de España, edición de 2018, disponible en http://www.ieee.es/Galerias/fichero/OtrasPublicaciones/Nacional/2018/PDC-01_A_Doctrina_empleo_FAS_27feb2018.pdf?bcsi_scan_a8638f79cc58bbc4=0&bcsi_scan_filename=PDC-01_A_Doctrina_empleo_FAS_27feb2018.pdf [22.8.2018]
cohete Kassam;El cohete Kassam es un arma de artillería ligera fabricada por Hamás, un grupo terrorista palestino. Se trata de un cohete de metal relleno de explosivos que ha sido desarrollado en tres variantes diferentes. Aunque se ha hablado del Kassam como un misil, no utiliza ningún sistema de guía.;"Wikipedia <a href=""http://es.wikipedia.org/wiki/Qassam"" target=""_blank"">http://es.wikipedia.org/wiki/Qassam</a>";Variants: cohete Kassam | Domains: INTERNATIONAL RELATIONS | Context: El Qassam es un cohete de metal relleno de explosivos producido por Hamás, del que ha desarrollado tres versiones. Se ha hablado del Qassam como un misil, pero no usa ningún sistema de guía. (...) Los Qassam son lanzados regularmente desde la Franja de Gaza desde antes de la retirada de los asentamientos israelíes y al menos en una ocasión desde Cisjordania | Ref: Wikipedia http://es.wikipedia.org/wiki/Qassam
Escuela Común de Inteligencia de la UE;La Escuela Común de Inteligencia de la UE (JEIS) es un proyecto de la Cooperación Estructurada Permanente (CEP) con la finalidad de impartir formación en el ámbito de la información y otras disciplinas conexas a personal de los servicios de información de los Estados miembros.;"Sitio web de la CEP (en inglés): Pesco Projects &gt; <a href=""https://pesco.europa.eu/project/joint-eu-intelligence-school/"" target=""_blank"">Joint EU Intelligence School (JEIS)<time datetime=""8.4.2021""> (8.4.2021)</time></a>.";Variants: Escuela Común de Inteligencia de la UE | Domains: INTERNATIONAL RELATIONS | Context: Escuela creada en el marco de un proyecto de la Cooperación Estructurada Permanente (CEP) con la finalidad de impartir formación en el ámbito de la información y otras disciplinas conexas a personal de los servicios de información de los Estados miembros. | Ref: Sitio web de la CEP (en inglés): Pesco Projects > Joint EU Intelligence School (JEIS) (8.4.2021) .
galería de tiro;Un teatro de operaciones es un conjunto de espacios físicos y no físicos que se ven afectados en un conflicto armado. Puede contener más de un teatro de operaciones.;"Consejo-ES a partir de:<div><a href=""https://www.boe.es/eli/es/rd/1993/01/29/137/con"" target=""_blank"">Real Decreto 137/1993 por el que se aprueba el Reglamento de Armas<time datetime=""12.3.2021""> (12.3.2021)</time></a> (BOE n.º 55 de 5.3.1993, p. 7016), versión consolidada a 5.8.2020.<br></div>";Variants: galería de tiro | Domains: INTERNATIONAL RELATIONS | Context: Espacio habilitado para la práctica del tiro que cumple las disposiciones establecidas en la legislación en vigor, en particular en materia de seguridad. | Ref: Consejo-ES a partir de: Real Decreto 137/1993 por el que se aprueba el Reglamento de Armas (12.3.2021) (BOE n.º 55 de 5.3.1993, p. 7016), versión consolidada a 5.8.2020.
base de operaciones;La base de operaciones es la localidad desde la cual se proyectan o apoyan las operaciones. También puede referirse a una zona o localidad que contiene instalaciones para suministrar apoyo logístico o de otra clase.;"Estado Mayor de la Defensa: Traducción del glosario OTAN de términos y definiciones AAP-6(U) (1995), voz ""base""";"Variants: base de operaciones | Domains: INTERNATIONAL RELATIONS | Context: 1. Localidad desde la cual se proyectan o apoyan las operaciones. 2. Zona o localidad que contiene instalaciones para suministrar apoyo logístico o de otra clase. | Ref: Estado Mayor de la Defensa: Traducción del glosario OTAN de términos y definiciones AAP-6(U) (1995), voz ""base"""
disuasión;Desprendimiento: Separación de una masa de hielo desde una pared de hielo, frente de hielo o témpano.;"Glosario de términos militares, 2000, MADOC, Ejército de Tierra español <a href=""https://issuu.com/resvol/docs/glosario_de_terminos_militares"" target=""_blank"">https://issuu.com/resvol/docs/glosario_de_terminos_militares</a> [19.12.2018]";Variants: disuasión | Domains: INTERNATIONAL RELATIONS | Context: «[A]cción sicológica, política o militar capaz de obligar al adversario a renunciar a una agresión, debido a que el riesgo y el coste de la misma le resultan desproporcionados en relación con los objetivos que pretende. Está basada en la capacidad de las fuerzas y en la firme y manifiesta resolución de responder a cualquier agresión.» | Ref: Glosario de términos militares, 2000, MADOC, Ejército de Tierra español https://issuu.com/resvol/docs/glosario_de_terminos_militares [19.12.2018]
identificación provisional de necesidades;La insumisión es la negativa al cumplimiento del servicio militar obligatorio o de la prestación social sustitutoria.;"<p>Consejo-ES</p>Véase:<br>de Cózar López, A.: Lecciones aprendidas en el conflicto de los Balcanes, Arbor CLXXI, 674 (febrero de 2002, pp. 283-299 <a href=""http://www.google.be/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;frm=1&amp;source=web&amp;cd=1&amp;cad=rja&amp;uact=8&amp;ved=0CC4QFjAA&amp;url=http%3A%2F%2Farbor.revistas.csic.es%2Findex.php%2Farbor%2Farticle%2Fdownload%2F1032%2F1039&amp;ei=lXI5U-2vN4L8ywPpiYHABQ&amp;usg=AFQjCNE-NdxHANSDejw3m9Ah_dEeu8-LCg&amp;bvm=bv.63808443,d.bGQ"" target=""_blank"">http://www.google.be/url?sa=t&amp;rct=j&amp;q=&amp;esrc=s&amp;frm=1&amp;source=web&amp;cd=1&amp;cad=rja&amp;uact=8&amp;ved=0CC4QFjAA&amp;url=http%3A%2F%2Farbor.revistas.csic.es%2Findex.php%2Farbor%2Farticle%2Fdownload%2F1032%2F1039&amp;ei=lXI5U-2vN4L8ywPpiYHABQ&amp;usg=AFQjCNE-NdxHANSDejw3m9Ah_dEeu8-LCg&amp;bvm=bv.63808443,d.bGQ</a> [31.03.14].";Variants: identificación provisional de necesidades | Domains: INTERNATIONAL RELATIONS | Context: Documento en el que se solicita a los países participantes en un operación las fuerzas que se estiman necesarias para la misma de forma provisional. | Ref: Consejo-ES Véase: de Cózar López, A.: Lecciones aprendidas en el conflicto de los Balcanes, Arbor CLXXI, 674 (febrero de 2002, pp. 283-299 http://www.google.be/url?sa=t&rct=j&q=&esrc=s&frm=1&source=web&cd=1&cad=rja&uact=8&ved=0CC4QFjAA&url=http%3A%2F%2Farbor.revistas.csic.es%2Findex.php%2Farbor%2Farticle%2Fdownload%2F1032%2F1039&ei=lXI5U-2vN4L8ywPpiYHABQ&usg=AFQjCNE-NdxHANSDejw3m9Ah_dEeu8-LCg&bvm=bv.63808443,d.bGQ [31.03.14].
apoyo sanitario;El apoyo sanitario es una función que abarca el conjunto de la planificación médica y de la prestación de servicios sanitarios y médicos encaminados a mantener el volumen de las fuerzas a través de la prevención de las enfermedades y, en relación con las personas enfermas y heridas, su evacuación, tratamiento rápido, restablecimiento y regreso al servicio.;"Consejo-ES a partir de diversas fuentes. Véase, por ejemplo:<div>OTAN: TermOTAN (base terminológica), <a href=""https://nso.nato.int/natoterm/Web.mvc"" target=""_blank""><i>medical support</i><time datetime=""11.3.2021""> (11.3.2021)</time></a>.<br></div> | Comité Militar de la Unión Europea, <i>Glossary of Acronyms and Definitions - Revision 2015</i>, <i><a href=""https://data.consilium.europa.eu/doc/document/ST-6186-2016-INIT/en/pdf"" target=""_blank"">Medical Support<time datetime=""11.3.2021""> (11.3.2021)</time></a></i>.";Variants: apoyo sanitario | Domains: INTERNATIONAL RELATIONS | Context: Función que abarca el conjunto de la planificación médica y de la prestación de servicios sanitarios y médicos encaminados a mantener el volumen de las fuerzas a través de la prevención de las enfermedades y, en relación con las personas enfermas y heridas, su evacuación, tratamiento rápido, restablecimiento y regreso al servicio. | Ref: Consejo-ES a partir de diversas fuentes. Véase, por ejemplo: OTAN: TermOTAN (base terminológica), medical support (11.3.2021) . | Comité Militar de la Unión Europea, Glossary of Acronyms and Definitions - Revision 2015 , Medical Support (11.3.2021) .
paramilitar;Buque que transporta y desembarca tropas y vehículos sobre playas o zonas costeras.;Real Academia Española;Variants: paramilitar | Domains: INTERNATIONAL RELATIONS | Context: Dicho de una organización civil: Con estructura o disciplina de tipo militar. | Ref: Real Academia Española
señor de la guerra;Un señor de la guerra es un hombre que, como cabeza, guía y manda a la gente de guerra.;DRAE;Variants: señor de la guerra | Domains: INTERNATIONAL RELATIONS | Context: Hombre que, como cabeza, guía y manda la gente de guerra. | Ref: DRAE
